,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1714,BELGRANO,-34.5533464690849,-58.4494255637671,Napp FC,-34.55236905369355,-58.452276058707625,Gym
1715,BELGRANO,-34.5533464690849,-58.4494255637671,La Juvenil,-34.551382700373146,-58.45235282523697,Deli / Bodega
1716,BELGRANO,-34.5533464690849,-58.4494255637671,La Tábola,-34.55114112777206,-58.454250767827034,Sandwich Place
1717,BELGRANO,-34.5533464690849,-58.4494255637671,La Parolaccia Trattoria,-34.558407940888834,-58.446537405252464,Italian Restaurant
1718,BELGRANO,-34.5533464690849,-58.4494255637671,Bracia,-34.557923,-58.452112,Café
1719,BELGRANO,-34.5533464690849,-58.4494255637671,La Ventana de Willy,-34.55469899214958,-58.444366057158796,Dessert Shop
1720,BELGRANO,-34.5533464690849,-58.4494255637671,5&5,-34.55463352490345,-58.451302646325786,Pizza Place
1721,BELGRANO,-34.5533464690849,-58.4494255637671,Puerta Uno,-34.55764254947435,-58.449748403630075,Cocktail Bar
1722,BELGRANO,-34.5533464690849,-58.4494255637671,Museo River,-34.54657916279744,-58.44846457242965,Museum
1723,BELGRANO,-34.5533464690849,-58.4494255637671,Plaza Barrancas de Belgrano,-34.5598874613618,-58.44938993453979,Plaza
1724,BELGRANO,-34.5533464690849,-58.4494255637671,New Jonathan,-34.550052161223164,-58.45027674474468,Cocktail Bar
1725,BELGRANO,-34.5533464690849,-58.4494255637671,Fujisan,-34.55683057632411,-58.450176529482725,Sushi Restaurant
1726,BELGRANO,-34.5533464690849,-58.4494255637671,L'Angoletto,-34.54877843966141,-58.450179953599665,Italian Restaurant
1727,BELGRANO,-34.5533464690849,-58.4494255637671,Ichiban,-34.556776419604034,-58.45104120395514,Supermarket
1728,BELGRANO,-34.5533464690849,-58.4494255637671,La Parolaccia Dolce & Caffe,-34.558267406700224,-58.4461510707707,Italian Restaurant
1729,BELGRANO,-34.5533464690849,-58.4494255637671,La Birreria,-34.55661117187389,-58.4524543583393,Beer Bar
1730,BELGRANO,-34.5533464690849,-58.4494255637671,Starbucks,-34.559577871127395,-58.445201921745785,Coffee Shop
1731,BELGRANO,-34.5533464690849,-58.4494255637671,Parque Paseo de las Americas,-34.54905105277508,-58.44192970056111,Park
1732,BELGRANO,-34.5533464690849,-58.4494255637671,Lucumma,-34.55603009687607,-58.45143098263306,Peruvian Restaurant
1733,BELGRANO,-34.5533464690849,-58.4494255637671,La Casa del Sandwich,-34.55270439138201,-58.45118778356696,Sandwich Place
1734,BELGRANO,-34.5533464690849,-58.4494255637671,Casa Babel Bistró,-34.55412628482545,-58.4461391163028,Bistro
1735,BELGRANO,-34.5533464690849,-58.4494255637671,On Tap,-34.55729860252813,-58.45777988433838,Brewery
1736,BELGRANO,-34.5533464690849,-58.4494255637671,"Estadio Antonio Vespucio Liberti ""Monumental"" (Club Atlético River Plate)",-34.545325187068016,-58.44977617263793,Soccer Stadium
1737,BELGRANO,-34.5533464690849,-58.4494255637671,Café Martínez,-34.55552,-58.450634,Café
1738,BELGRANO,-34.5533464690849,-58.4494255637671,La Churrería,-34.55734330292183,-58.44947754399617,Restaurant
1739,BELGRANO,-34.5533464690849,-58.4494255637671,Soupe à l'oignon,-34.55450083552228,-58.44591183215908,French Restaurant
1740,BELGRANO,-34.5533464690849,-58.4494255637671,Nare Sushi,-34.557869,-58.447152,Sushi Restaurant
1741,BELGRANO,-34.5533464690849,-58.4494255637671,Deniro Hamburguesería,-34.55506722033289,-58.454187754892104,Burger Joint
1742,BELGRANO,-34.5533464690849,-58.4494255637671,Fiera,-34.553563451231575,-58.45212797333037,BBQ Joint
1743,BELGRANO,-34.5533464690849,-58.4494255637671,La Esquina - Parrilla,-34.55732863895771,-58.44392190976976,BBQ Joint
1744,BELGRANO,-34.5533464690849,-58.4494255637671,Big Rabbit,-34.558305,-58.450562,Café
1745,BELGRANO,-34.5533464690849,-58.4494255637671,La Brasería,-34.550736985415575,-58.45651404145411,BBQ Joint
1746,BELGRANO,-34.5533464690849,-58.4494255637671,Café Martínez,-34.55857016679799,-58.445968830562656,Café
1747,BELGRANO,-34.5533464690849,-58.4494255637671,Tea Connection,-34.559921504285676,-58.45696489278085,Tea Room
1748,BELGRANO,-34.5533464690849,-58.4494255637671,Plaza Barrio River,-34.55078370487246,-58.44942179738711,Plaza
1749,BELGRANO,-34.5533464690849,-58.4494255637671,Mauro.it,-34.55522555211939,-58.454087672952596,Italian Restaurant
1750,BELGRANO,-34.5533464690849,-58.4494255637671,Solomía,-34.55070638870558,-58.45631858724139,BBQ Joint
1751,BELGRANO,-34.5533464690849,-58.4494255637671,Côte Café,-34.55980435053157,-58.443390031065384,Bistro
1752,BELGRANO,-34.5533464690849,-58.4494255637671,Farmacity,-34.551129525510426,-58.452636323206995,Pharmacy
1753,BELGRANO,-34.5533464690849,-58.4494255637671,comercio tenis club,-34.546793014613236,-58.457103936319534,Tennis Court
1754,BELGRANO,-34.5533464690849,-58.4494255637671,Tostado Café Club,-34.560341,-58.453955,Coffee Shop
1755,BELGRANO,-34.5533464690849,-58.4494255637671,Tufic,-34.560058439835785,-58.45681229481502,Ice Cream Shop
1756,BELGRANO,-34.5533464690849,-58.4494255637671,The Class Pizza,-34.55290188523141,-58.45295641849267,Pizza Place
1757,BELGRANO,-34.5533464690849,-58.4494255637671,La Mejor Dupla,-34.55967540769509,-58.454378843307495,Pizza Place
1758,BELGRANO,-34.5533464690849,-58.4494255637671,Corte Comedor,-34.554062,-58.448227,BBQ Joint
1759,BELGRANO,-34.5533464690849,-58.4494255637671,Luzmala Bar,-34.552399533010146,-58.46088957212562,Speakeasy
1760,BELGRANO,-34.5533464690849,-58.4494255637671,Naturally Fresh Fast Food,-34.553117381382954,-58.45076376119497,Salad Place
1761,BELGRANO,-34.5533464690849,-58.4494255637671,Tea Connection,-34.561327918559996,-58.45307210196884,Tea Room
1762,BELGRANO,-34.5533464690849,-58.4494255637671,Contigo Perú,-34.558376567190564,-58.448354601860046,Peruvian Restaurant
1763,BELGRANO,-34.5533464690849,-58.4494255637671,Les Croquants,-34.5633862688126,-58.45155715942383,Pastry Shop
1764,BELGRANO,-34.5533464690849,-58.4494255637671,Cucina Paradiso,-34.55370869302279,-58.4368494135642,Italian Restaurant
1765,BELGRANO,-34.5533464690849,-58.4494255637671,La Cavada,-34.55700991431865,-58.44589180306317,Pizza Place
1766,BELGRANO,-34.5533464690849,-58.4494255637671,Lidoro Coffee Way,-34.5527482483498,-58.450742438435555,Café
1767,BELGRANO,-34.5533464690849,-58.4494255637671,1810 Cocina Regional,-34.56063060514484,-58.456727032689386,Argentinian Restaurant
1768,BELGRANO,-34.5533464690849,-58.4494255637671,Club Belgrano Social,-34.5613594030043,-58.446905647870445,Sports Club
1769,BELGRANO,-34.5533464690849,-58.4494255637671,La Princesa,-34.558245441426166,-58.44791194344292,Grocery Store
1770,BELGRANO,-34.5533464690849,-58.4494255637671,Blest Nuñez,-34.54756,-58.458761,Beer Bar
1771,BELGRANO,-34.5533464690849,-58.4494255637671,CeNARD - Centro Nacional de Alto Rendimiento Deportivo,-34.54396275847079,-58.45507464191726,Athletics & Sports
1772,BELGRANO,-34.5533464690849,-58.4494255637671,Sucre Restaurant Bar Grill,-34.55315675756514,-58.436893979596036,Argentinian Restaurant
1773,BELGRANO,-34.5533464690849,-58.4494255637671,Las Carnitas,-34.554908611833234,-58.45426228209515,Argentinian Restaurant
1774,BELGRANO,-34.5533464690849,-58.4494255637671,Bataxa,-34.55411052765611,-58.4381070743344,Argentinian Restaurant
1775,BELGRANO,-34.5533464690849,-58.4494255637671,Le Pain Quotidien,-34.56248949254667,-58.45269709825515,Bakery
1776,BELGRANO,-34.5533464690849,-58.4494255637671,Havanna,-34.56008,-58.452965,Café
1777,BELGRANO,-34.5533464690849,-58.4494255637671,Rincón Norteño,-34.55420547028288,-58.44834490520213,Empanada Restaurant
1778,BELGRANO,-34.5533464690849,-58.4494255637671,Vuelta Abajo Social Club,-34.56299368501751,-58.45433526524613,Smoke Shop
1779,BELGRANO,-34.5533464690849,-58.4494255637671,adidas,-34.546773397100715,-58.448446713977184,Sporting Goods Shop
1780,BELGRANO,-34.5533464690849,-58.4494255637671,La Argentina,-34.55220994573498,-58.45166328148221,Bakery
1781,BELGRANO,-34.5533464690849,-58.4494255637671,San Gennaro,-34.554616462978274,-58.43933210338836,Argentinian Restaurant
1782,BELGRANO,-34.5533464690849,-58.4494255637671,Carrot,-34.55880667018564,-58.444172067269065,Buffet
1783,BELGRANO,-34.5533464690849,-58.4494255637671,Croque Madame,-34.56082234037326,-58.45604726327385,French Restaurant
1784,BELGRANO,-34.5533464690849,-58.4494255637671,El Pollo Gómez,-34.548958727041764,-58.45759198664659,Speakeasy
1785,BELGRANO,-34.5533464690849,-58.4494255637671,El Quinto,-34.55440915138735,-58.44972279500533,Asian Restaurant
1786,BELGRANO,-34.5533464690849,-58.4494255637671,Confitería La Máquina,-34.545129288014955,-58.4488576069788,Café
1787,BELGRANO,-34.5533464690849,-58.4494255637671,Green Eat,-34.560373415642374,-58.458391427993774,Salad Place
1788,BELGRANO,-34.5533464690849,-58.4494255637671,Chef Leon,-34.55201950403593,-58.453506720513715,French Restaurant
1789,BELGRANO,-34.5533464690849,-58.4494255637671,El Ateneo,-34.562047923948775,-58.45649000727704,Bookstore
1790,BELGRANO,-34.5533464690849,-58.4494255637671,Yummy Asian Fast Cuisine,-34.55714300266474,-58.449204289773355,Asian Restaurant
1791,BELGRANO,-34.5533464690849,-58.4494255637671,Harrods Gath & Chaves,-34.56070726598082,-58.44229203024748,Athletics & Sports
1792,BELGRANO,-34.5533464690849,-58.4494255637671,Tre Design Apartments,-34.559215956229345,-58.44389677047729,Hotel
1793,RECOLETA,-34.58401449666675,-58.393348087137355,Museo Nacional de Bellas Artes (Museo Nacional de Bellas Artes (MNBA)),-34.58433273501481,-58.39283074244899,Art Museum
1794,RECOLETA,-34.58401449666675,-58.393348087137355,Plaza Bartolomé Mitre,-34.58439368831159,-58.39529514312744,Plaza
1795,RECOLETA,-34.58401449666675,-58.393348087137355,Plaza Francia,-34.58490599807929,-58.393173515796654,Plaza
1796,RECOLETA,-34.58401449666675,-58.393348087137355,Terrazas del Buenos Aires Design,-34.585591994231834,-58.39244163936282,Lounge
1797,RECOLETA,-34.58401449666675,-58.393348087137355,Floralis Genérica,-34.58154942837035,-58.39407205581665,Outdoor Sculpture
1798,RECOLETA,-34.58401449666675,-58.393348087137355,Plaza de las Naciones Unidas,-34.58173140705817,-58.39396208524705,Plaza
1799,RECOLETA,-34.58401449666675,-58.393348087137355,Centro Cultural Recoleta,-34.58627363975255,-58.392245695261025,Cultural Center
1800,RECOLETA,-34.58401449666675,-58.393348087137355,Hard Rock Cafe Buenos Aires,-34.5857053,-58.3930123,American Restaurant
1801,RECOLETA,-34.58401449666675,-58.393348087137355,Camping,-34.58582208242742,-58.391880635406494,Beer Garden
1802,RECOLETA,-34.58401449666675,-58.393348087137355,Maldini,-34.58567436442402,-58.3930210311958,Bar
1803,RECOLETA,-34.58401449666675,-58.393348087137355,Novecento Bellas Artes,-34.58356270298693,-58.39228488735076,Argentinian Restaurant
1804,RECOLETA,-34.58401449666675,-58.393348087137355,Parque Recoleta,-34.58763857940609,-58.39088411199988,Park
1805,RECOLETA,-34.58401449666675,-58.393348087137355,Aribau,-34.585705261127686,-58.39263760859392,Lounge
1806,RECOLETA,-34.58401449666675,-58.393348087137355,Palais de Glace - Palacio Nacional de las Artes,-34.585610569564466,-58.3893913376533,Art Gallery
1807,RECOLETA,-34.58401449666675,-58.393348087137355,Alvear Palace Hotel,-34.58754024664973,-58.388970735534336,Hotel
1808,RECOLETA,-34.58401449666675,-58.393348087137355,Freddo,-34.58838760579401,-58.392036352603554,Ice Cream Shop
1809,RECOLETA,-34.58401449666675,-58.393348087137355,La Isla,-34.58572958344005,-58.39735445804071,Park
1810,RECOLETA,-34.58401449666675,-58.393348087137355,Esplendor Plaza Francia,-34.58559245952404,-58.388790904571486,Hotel
1811,RECOLETA,-34.58401449666675,-58.393348087137355,Búffala,-34.58794274762769,-58.39808812088753,Ice Cream Shop
1812,RECOLETA,-34.58401449666675,-58.393348087137355,Síntesis Tapas Asiáticas,-34.583742862293434,-58.39981175216954,Japanese Restaurant
1813,RECOLETA,-34.58401449666675,-58.393348087137355,Paseo de La Recoleta,-34.588593095725365,-58.39233889743626,Plaza
1814,RECOLETA,-34.58401449666675,-58.393348087137355,Plaza República Oriental del Uruguay,-34.5820617556716,-58.39759111404419,Plaza
1815,RECOLETA,-34.58401449666675,-58.393348087137355,Starbucks,-34.58612914397618,-58.39146454081811,Coffee Shop
1816,RECOLETA,-34.58401449666675,-58.393348087137355,Invernadero BN,-34.5846304908303,-58.3978210391433,Cocktail Bar
1817,RECOLETA,-34.58401449666675,-58.393348087137355,Buller Pub & Brewery,-34.588783550623,-58.39258074760437,Brewery
1818,RECOLETA,-34.58401449666675,-58.393348087137355,L' Orangerie,-34.58748411654282,-58.38845070298086,Tea Room
1819,RECOLETA,-34.58401449666675,-58.393348087137355,La Pecora Nera,-34.589344768394525,-58.39113326499763,Italian Restaurant
1820,RECOLETA,-34.58401449666675,-58.393348087137355,La Casa de Gretha,-34.586725403371936,-58.39568681690213,Bakery
1821,RECOLETA,-34.58401449666675,-58.393348087137355,Sileo Hotel,-34.58710892176159,-58.39466897834318,Hotel
1822,RECOLETA,-34.58401449666675,-58.393348087137355,Crisol,-34.5863915037241,-58.39487447295848,Coffee Shop
1823,RECOLETA,-34.58401449666675,-58.393348087137355,Sottovoce,-34.58589227206639,-58.38743004685138,Italian Restaurant
1824,RECOLETA,-34.58401449666675,-58.393348087137355,Schiaffino Bistró,-34.587251,-58.38963,Bistro
1825,RECOLETA,-34.58401449666675,-58.393348087137355,Fervor,-34.5874181728418,-58.387311307155294,Argentinian Restaurant
1826,RECOLETA,-34.58401449666675,-58.393348087137355,Freddo,-34.587602392501516,-58.39087641069537,Ice Cream Shop
1827,RECOLETA,-34.58401449666675,-58.393348087137355,Museo Nacional de Arte Decorativo (MNAD),-34.582668385297296,-58.400644314180425,Art Museum
1828,RECOLETA,-34.58401449666675,-58.393348087137355,Loi Suites Recoleta,-34.589405715531925,-58.392471248840735,Hotel
1829,RECOLETA,-34.58401449666675,-58.393348087137355,Plaza San Martín de Tours,-34.58652240302246,-58.38978052139282,Plaza
1830,RECOLETA,-34.58401449666675,-58.393348087137355,El Sanjuanino,-34.5873477,-58.3872902,Empanada Restaurant
1831,RECOLETA,-34.58401449666675,-58.393348087137355,Meliá Recoleta Plaza,-34.5869972,-58.3876058,Hotel
1832,RECOLETA,-34.58401449666675,-58.393348087137355,Portezuelo,-34.58820354429856,-58.39493217412682,Bar
1833,RECOLETA,-34.58401449666675,-58.393348087137355,Le Pain Quotidien,-34.589148,-58.393659,Bakery
1834,RECOLETA,-34.58401449666675,-58.393348087137355,Marcelo Cocina Italiana,-34.58927728522842,-58.389563262462616,Italian Restaurant
1835,RECOLETA,-34.58401449666675,-58.393348087137355,Croque Madame,-34.5827713242606,-58.400598753915574,French Restaurant
1836,RECOLETA,-34.58401449666675,-58.393348087137355,Delicious Café,-34.58767506603067,-58.39972883462906,Café
1837,RECOLETA,-34.58401449666675,-58.393348087137355,Starbucks,-34.58263,-58.390607,Coffee Shop
1838,RECOLETA,-34.58401449666675,-58.393348087137355,Prado y Neptuno,-34.586827930575296,-58.38837122143587,Smoke Shop
1839,RECOLETA,-34.58401449666675,-58.393348087137355,Champagne Bar Alvear Hotel,-34.58740349751464,-58.38855160971646,Lounge
1840,RECOLETA,-34.58401449666675,-58.393348087137355,Be Juice,-34.58859806817559,-58.39856207370758,Juice Bar
1841,RECOLETA,-34.58401449666675,-58.393348087137355,Alvear Roof Bar,-34.58753362027743,-58.38891337301177,Hotel Bar
1842,RECOLETA,-34.58401449666675,-58.393348087137355,Urban Suites,-34.588973839425265,-58.39264673175646,Hotel
1843,RECOLETA,-34.58401449666675,-58.393348087137355,Mamuschka,-34.58904050299818,-58.39394133273621,Chocolate Shop
1844,RECOLETA,-34.58401449666675,-58.393348087137355,La Biela,-34.58764679055282,-58.39084344515741,Café
1845,RECOLETA,-34.58401449666675,-58.393348087137355,La Locanda,-34.583709131537326,-58.39978247880935,Italian Restaurant
1846,RECOLETA,-34.58401449666675,-58.393348087137355,Cúspide,-34.58920750894795,-58.3937394618988,Bookstore
1847,RECOLETA,-34.58401449666675,-58.393348087137355,Roux,-34.59065082580976,-58.397434977802085,Argentinian Restaurant
1848,RECOLETA,-34.58401449666675,-58.393348087137355,Hippopotamus,-34.58849814918338,-58.392245695261025,Nightclub
1849,RECOLETA,-34.58401449666675,-58.393348087137355,Freddo,-34.58834942223237,-58.389955125214925,Ice Cream Shop
1850,RECOLETA,-34.58401449666675,-58.393348087137355,Starbucks,-34.58491,-58.39994,Coffee Shop
1851,RECOLETA,-34.58401449666675,-58.393348087137355,Plaza República de Chile,-34.581465512390686,-58.39989244937897,Plaza
1852,RECOLETA,-34.58401449666675,-58.393348087137355,Palacio Duhau - Park Hyatt Buenos Aires,-34.5889293031178,-58.38581005360481,Hotel
1853,RECOLETA,-34.58401449666675,-58.393348087137355,Un' Altra Volta,-34.588356076256346,-58.38996321270943,Ice Cream Shop
1854,RECOLETA,-34.58401449666675,-58.393348087137355,El Burladero,-34.591423058112305,-58.396886802634796,Spanish Restaurant
1855,RECOLETA,-34.58401449666675,-58.393348087137355,Le Pain Quotidien,-34.5881442,-58.38635919999999,Bakery
1856,RECOLETA,-34.58401449666675,-58.393348087137355,Mi Barrio Hamburguesería,-34.58884424646015,-58.39136872010269,Burger Joint
1857,RECOLETA,-34.58401449666675,-58.393348087137355,ARC Hotel,-34.591381647025564,-58.396365972066555,Hotel
1858,RECOLETA,-34.58401449666675,-58.393348087137355,Pani,-34.58907943843198,-58.3934336900711,Café
1859,RECOLETA,-34.58401449666675,-58.393348087137355,Grand Cru Vinos,-34.58926552819817,-58.38721998540645,Wine Shop
1860,RECOLETA,-34.58401449666675,-58.393348087137355,Casa SaltShaker,-34.591070317022556,-58.39599718153274,South American Restaurant
1861,RECOLETA,-34.58401449666675,-58.393348087137355,Drafter's,-34.58762461006979,-58.395304095832955,Brewery
1862,RECOLETA,-34.58401449666675,-58.393348087137355,Starbucks,-34.5918445258168,-58.39179564628306,Coffee Shop
1863,RECOLETA,-34.58401449666675,-58.393348087137355,Starbucks,-34.58897215956945,-58.39369857305838,Coffee Shop
1864,RECOLETA,-34.58401449666675,-58.393348087137355,Duhau Restaurant y Vinoteca,-34.58895113717275,-58.38584725339107,Argentinian Restaurant
1865,RECOLETA,-34.58401449666675,-58.393348087137355,Vasalissa Chocolatier,-34.58791919618381,-58.3875616140468,Chocolate Shop
1866,RECOLETA,-34.58401449666675,-58.393348087137355,Dazzler Recoleta,-34.58875476200646,-58.395558446524774,Hotel
1867,RECOLETA,-34.58401449666675,-58.393348087137355,Fueguia,-34.58934538442136,-58.38669068300816,Cosmetics Shop
1868,RECOLETA,-34.58401449666675,-58.393348087137355,Hotel Ulises Recoleta Suites,-34.587439985687006,-58.38899487774599,Hotel
1869,RECOLETA,-34.58401449666675,-58.393348087137355,Compañia de Chocolates,-34.58953202832775,-58.38746217693462,Chocolate Shop
1870,RECOLETA,-34.58401449666675,-58.393348087137355,Salumeria Ragni,-34.589386,-58.388554,Deli / Bodega
1871,RECOLETA,-34.58401449666675,-58.393348087137355,Serafín,-34.58694825355277,-58.38537707884635,Pizza Place
1872,RECOLETA,-34.58401449666675,-58.393348087137355,Melo Restaurant,-34.59236167182428,-58.39318339108426,Argentinian Restaurant
1873,RECOLETA,-34.58401449666675,-58.393348087137355,Parque Carlos Thays,-34.58485300066357,-58.38733434677123,Park
1874,RECOLETA,-34.58401449666675,-58.393348087137355,La Panera Rosa,-34.587442424976366,-58.390932265127006,Café
1875,RECOLETA,-34.58401449666675,-58.393348087137355,Möoi,-34.58949897904151,-58.39833140373229,Comfort Food Restaurant
